,beat_num,tot_pop,white_nothisp,black_nothisp,tot_hisp,year
774,1922,16842,14124,290,1480,2010
775,1923,9525,7375,740,756,2010
776,1924,11321,9568,228,700,2010
777,1925,22860,17414,1337,1825,2010
778,1931,11608,8548,486,1676,2010
779,1932,11809,10080,238,755,2010
780,1933,10255,8668,219,664,2010
781,1934,18491,14843,692,1120,2010
782,1935,15231,12626,419,800,2010
783,2011,17133,8329,992,3495,2010
784,2012,9697,5482,471,2586,2010
785,2013,10806,6706,705,2112,2010
786,2022,9087,4174,2233,1243,2010
787,2023,9630,5391,1618,1135,2010
788,2024,10860,4631,2505,1316,2010
789,2031,9071,5668,251,1997,2010
790,2032,8664,5798,285,1763,2010
791,2033,6245,3186,836,860,2010
792,2211,23157,20000,1175,1613,2010
793,2212,18373,8935,8306,702,2010
794,2213,10419,3850,5882,407,2010
795,2221,8093,1988,5784,184,2010
796,2222,7940,18,7782,69,2010
797,2223,10260,53,10019,81,2010
798,2232,7576,48,7358,94,2010
799,2233,7662,53,7441,86,2010
800,2234,8502,67,8207,108,2010
801,2411,23348,12416,2977,4081,2010
802,2412,17877,7218,1834,3734,2010
803,2413,22700,7411,2722,5075,2010
804,2422,8641,3078,3449,1518,2010
805,2423,11101,4217,3282,2339,2010
806,2424,12233,3345,3477,4335,2010
807,2431,7344,3143,1648,1806,2010
808,2432,15508,7766,2544,3414,2010
809,2433,21626,11601,3298,3360,2010
810,2511,13435,5966,206,6496,2010
811,2512,21992,4552,1726,14891,2010
812,2513,7873,1912,4117,1550,2010
813,2514,17830,4282,348,12660,2010
814,2515,16865,1441,1109,14034,2010
815,2521,19702,2788,425,15954,2010
816,2522,14161,797,566,12621,2010
817,2523,14396,3687,253,10032,2010
818,2524,11617,1714,413,9218,2010
819,2525,10894,876,527,9323,2010
820,2531,7295,81,6391,722,2010
821,2532,10271,108,8827,1204,2010
822,2533,11133,341,4705,5909,2010
823,2534,11865,335,2354,9063,2010
824,2535,11072,494,1069,9330,2010
825,3100,24631,20710,140,2275,2010
826,111,1491,899,84,177,2013
827,112,892,569,84,40,2013
828,113,778,462,128,48,2013
829,114,11342,7482,1092,660,2013
830,121,4981,2770,334,307,2013
831,122,3146,1790,485,195,2013
832,123,10939,6401,1585,563,2013
833,124,2439,1100,399,386,2013
834,131,10617,4879,2446,639,2013
835,132,10169,5264,2405,601,2013
836,133,5517,392,3936,163,2013
837,211,8470,1631,4903,267,2013
838,212,7310,257,6781,127,2013
839,213,5794,208,5139,193,2013
840,214,6893,369,6216,163,2013
841,215,3230,276,2818,63,2013
842,221,5516,145,5139,94,2013
843,222,14528,2970,9467,674,2013
844,223,6313,225,5861,82,2013
845,224,3292,124,2835,296,2013
846,225,1795,7,1717,47,2013
847,231,1970,5,1903,60,2013
848,232,3438,1,3312,46,2013
849,233,8577,2239,5382,200,2013
850,234,10703,4396,3790,894,2013
851,235,9000,5290,1817,227,2013
852,311,3491,1,3444,8,2013
853,312,4255,113,4085,16,2013
854,313,4744,282,4079,68,2013
855,314,5378,868,3978,102,2013
856,321,7789,87,7393,189,2013
857,322,4976,28,4805,123,2013
858,323,7764,117,7467,76,2013
859,324,6861,67,6622,63,2013
860,331,11958,1260,9697,267,2013
861,332,6677,26,6415,135,2013
862,333,4469,54,4223,59,2013
863,334,9094,184,8527,171,2013
864,411,6053,82,5880,48,2013
865,412,10704,106,10418,89,2013
866,413,10481,99,10181,127,2013
867,414,10152,244,9714,109,2013
868,421,8512,195,7852,199,2013
869,422,5367,77,4526,572,2013
870,423,12802,299,9447,2994,2013
871,424,8946,449,4984,3476,2013
872,431,11312,508,7320,3315,2013
873,432,17848,2398,662,14665,2013
874,433,15499,5533,919,8901,2013
875,434,3776,363,1799,1566,2013
876,511,13828,217,13158,209,2013
877,512,8576,53,8380,93,2013
878,513,7991,93,7770,42,2013
879,522,7138,32,7000,40,2013
880,523,11095,78,10759,76,2013
881,524,8490,76,8345,21,2013
882,531,4216,575,3097,530,2013
883,532,6119,156,4822,1129,2013
884,533,6501,5,6151,314,2013
885,611,8003,41,7657,101,2013
886,612,9657,18,9445,138,2013
887,613,8813,11,8659,102,2013
888,614,9798,78,9540,65,2013
889,621,7833,36,7497,99,2013
890,622,4023,2,3994,4,2013
891,623,5818,27,5685,31,2013
892,624,8034,76,7755,127,2013
893,631,9516,65,9267,51,2013
894,632,9674,59,9417,11,2013
895,633,6665,23,6525,66,2013
896,634,5636,18,5257,138,2013
897,711,4434,70,4321,4,2013
898,712,4994,57,4641,131,2013
899,713,5847,49,5665,118,2013
900,714,3753,30,3443,180,2013
901,715,3585,66,3112,279,2013
902,722,3652,47,3493,23,2013
903,723,4619,5,4519,76,2013
904,724,3911,23,3780,60,2013
905,725,5221,78,4971,131,2013
906,726,4150,3,4043,67,2013
907,731,4160,161,3860,58,2013
908,732,3692,1,3567,14,2013
909,733,4409,0,4387,10,2013
910,734,4045,0,3967,10,2013
911,735,6383,120,6012,234,2013
912,811,22923,14179,79,8432,2013
913,812,16460,9605,57,6460,2013
914,813,21969,5268,322,16182,2013
915,814,9723,3259,1664,4462,2013
916,815,16564,3954,240,11796,2013
917,821,9893,1199,121,8073,2013
918,822,20849,1647,322,18661,2013
919,823,21905,1410,4109,16303,2013
920,824,14894,534,1746,12541,2013
921,825,8410,228,6073,2035,2013
922,831,14878,649,7137,6733,2013
923,832,8415,144,7765,306,2013
924,833,21379,2980,1306,16867,2013
925,834,24547,5722,8165,10437,2013
926,835,16705,965,14039,1539,2013
927,911,10789,686,1103,7638,2013
928,912,16644,3064,383,10194,2013
929,913,14579,3968,667,5023,2013
930,914,19279,2898,342,1589,2013
931,915,12323,5363,1272,2866,2013
932,921,14675,1203,412,12165,2013
933,922,16091,1349,194,13996,2013
934,923,15606,569,119,14645,2013
935,924,7454,504,235,6393,2013
936,925,7437,3953,1195,1814,2013
937,931,9927,701,789,8309,2013
938,932,6534,220,4194,2024,2013
939,933,6057,296,1640,4084,2013
940,934,5202,155,4646,356,2013
941,935,2849,424,1965,345,2013
942,1011,6472,36,6026,243,2013
943,1012,5287,51,5130,83,2013
944,1013,10514,194,1843,8347,2013
945,1014,5372,195,5020,120,2013
946,1021,4867,49,4732,63,2013
947,1022,5345,141,4524,559,2013
948,1023,5294,402,948,3893,2013
949,1024,10196,169,1462,8550,2013
950,1031,16384,409,150,15790,2013
951,1032,11393,197,158,10996,2013
952,1033,12708,870,3189,8627,2013
953,1034,12645,1019,2005,9406,2013
954,1111,8883,54,5884,2885,2013
955,1112,6300,142,4438,1561,2013
956,1113,4319,11,4267,1,2013
957,1114,1970,30,1873,58,2013
958,1115,3031,53,2923,28,2013
959,1121,5522,387,3651,1454,2013
960,1122,6214,141,5873,154,2013
961,1123,4998,127,4737,100,2013
962,1124,2868,52,2740,72,2013
963,1125,1527,92,1409,15,2013
964,1131,4518,59,4406,36,2013
965,1132,5166,36,5064,42,2013
966,1133,5680,116,5436,75,2013
967,1134,4201,100,3956,90,2013
968,1135,6229,512,4499,1078,2013
969,1211,8641,3291,1054,3787,2013
970,1212,12436,8831,292,2619,2013
971,1213,8625,5437,1189,1487,2013
972,1214,8225,6122,696,662,2013
973,1215,8351,4659,683,2458,2013
974,1221,9727,4669,1060,3792,2013
975,1222,4793,360,3891,421,2013
976,1223,4236,661,3041,306,2013
977,1224,5245,3130,1252,301,2013
978,1225,5701,1373,2621,863,2013
979,1231,9136,3583,2622,638,2013
980,1232,12516,6582,2374,1223,2013
981,1233,5882,714,1883,2994,2013
982,1234,14213,1386,375,12322,2013
983,1235,9725,1773,508,7073,2013
984,1411,12957,5244,358,6753,2013
985,1412,10653,3159,288,6502,2013
986,1413,10729,3637,1131,5547,2013
987,1414,7912,4086,328,3111,2013
988,1421,11040,3078,790,6620,2013
989,1422,11400,1466,2010,7759,2013
990,1423,7544,2583,1279,3413,2013
991,1424,9470,6125,1248,1366,2013
992,1431,8187,3685,237,3876,2013
993,1432,8021,5772,156,1674,2013
994,1433,9418,6286,398,1998,2013
995,1434,11440,8143,216,2084,2013
996,1511,7138,55,6741,302,2013
997,1512,5595,232,5061,249,2013
998,1513,4796,158,4338,216,2013
999,1522,9025,179,8626,162,2013
1000,1523,6014,153,5718,121,2013
1001,1524,6393,147,5788,247,2013
1002,1531,6229,46,5620,484,2013
1003,1532,5892,30,5652,207,2013
1004,1533,6417,185,6175,50,2013
1005,1611,18374,15040,243,2222,2013
1006,1612,12523,10699,88,1344,2013
1007,1613,13069,10059,22,2010,2013
1008,1614,15484,11711,179,1803,2013
1009,1621,11618,8981,106,1235,2013
1010,1622,27876,19175,112,5970,2013
1011,1623,18305,11099,379,4839,2013
1012,1624,15746,8334,194,6632,2013
1013,1631,18009,13446,206,3668,2013
1014,1632,14401,10198,169,3304,2013
1015,1633,20277,11387,147,7665,2013
1016,1634,16334,5764,120,9589,2013
1017,1651,0,0,0,0,2013
1018,1652,0,0,0,0,2013
1019,1653,0,0,0,0,2013
1020,1654,1211,667,28,486,2013
1021,1655,0,0,0,0,2013
1022,1711,18543,11103,294,2391,2013
1023,1712,23651,7878,784,9185,2013
1024,1713,13930,4060,657,6881,2013
1025,1722,15470,7566,893,5038,2013
1026,1723,23699,6060,741,14961,2013
1027,1724,17748,6571,472,9015,2013
1028,1731,12814,5124,192,6285,2013
1029,1732,13254,5470,198,6627,2013
1030,1733,13307,4932,285,6890,2013
1031,1811,8824,6843,482,860,2013
1032,1812,8620,7303,279,394,2013
1033,1813,9218,7226,733,632,2013
1034,1814,10188,8587,377,507,2013
1035,1821,11052,6673,2901,439,2013
1036,1822,2628,1262,718,311,2013
1037,1823,3373,1397,1306,340,2013
1038,1824,21905,17687,1212,1015,2013
1039,1831,9722,7236,356,877,2013
1040,1832,8856,6199,707,759,2013
1041,1833,9527,7485,394,402,2013
1042,1834,16117,11472,625,708,2013
1043,1911,17191,12037,329,3455,2013
1044,1912,13523,10205,617,1605,2013
1045,1913,7639,3908,2009,1017,2013
1046,1914,10385,4072,3613,1220,2013
1047,1915,12067,8521,1192,1306,2013
1048,1921,12550,10332,174,1161,2013
1049,1922,18566,15908,210,1369,2013
1050,1923,9629,7227,800,670,2013
1051,1924,12105,10008,149,927,2013
1052,1925,22790,16887,1100,2272,2013
1053,1931,12144,8854,247,2076,2013
1054,1932,12340,10828,242,708,2013
1055,1933,10925,9141,189,715,2013
1056,1934,18282,14827,702,798,2013
1057,1935,15967,12948,575,1083,2013
1058,2011,15705,7484,1001,3581,2013
1059,2012,9943,5756,556,2320,2013
1060,2013,10876,6043,567,2698,2013
1061,2022,8154,3861,1918,503,2013
1062,2023,9489,5383,1503,787,2013
1063,2024,10952,4582,2660,1291,2013
1064,2031,8452,5843,105,1451,2013
1065,2032,8198,5460,350,1213,2013
1066,2033,6073,3110,1064,753,2013
1067,2211,22654,19938,954,1347,2013
1068,2212,19197,10232,8074,451,2013
1069,2213,10950,3660,6516,513,2013
1070,2221,9110,2113,6204,686,2013
1071,2222,7383,20,7024,164,2013
1072,2223,10197,204,9717,88,2013
1073,2232,7250,33,7090,40,2013
1074,2233,8252,84,8058,83,2013
1075,2234,8927,299,8331,132,2013
1076,2411,24069,13273,3424,3181,2013
1077,2412,17499,6760,1785,4455,2013
1078,2413,24019,8213,2056,4173,2013
1079,2422,8871,3286,3380,1369,2013
1080,2423,10623,4386,3248,1906,2013
1081,2424,13253,3426,4515,4495,2013
1082,2431,8269,3577,1646,2238,2013
1083,2432,15976,7537,2635,4155,2013
1084,2433,21536,11336,3141,4096,2013
1085,2511,12498,5768,175,5917,2013
1086,2512,22453,4636,1912,14856,2013
1087,2513,7559,1766,3739,1653,2013
1088,2514,16104,3929,410,11274,2013
1089,2515,16839,1491,1143,14041,2013
1090,2521,20414,2586,593,16655,2013
1091,2522,14958,662,585,13589,2013
1092,2523,15924,3514,333,11448,2013
1093,2524,12012,1863,563,9337,2013
1094,2525,10326,1258,506,8369,2013
1095,2531,7694,68,6773,791,2013
1096,2532,10022,28,8921,987,2013
1097,2533,11348,241,4513,6525,2013
1098,2534,12392,534,2243,9550,2013
1099,2535,9315,656,822,7767,2013
1100,3100,24729,21036,104,2383,2013
1101,111,1644,989,82,257,2014
1102,112,980,621,93,60,2014
1103,113,899,542,131,58,2014
1104,114,12585,8415,1223,701,2014
1105,121,5761,2899,305,455,2014
1106,122,3382,1935,462,290,2014
1107,123,11112,6558,1796,456,2014
1108,124,2780,1253,462,437,2014
1109,131,10849,4683,2516,732,2014
1110,132,11008,5166,2871,666,2014
1111,133,5828,437,4115,174,2014
1112,211,8578,1650,4967,265,2014
1113,212,7194,275,6756,61,2014
1114,213,6031,130,5490,53,2014
1115,214,6918,340,6238,117,2014
1116,215,3311,236,2909,87,2014
1117,221,5487,166,5061,118,2014
1118,222,14938,2939,9573,613,2014
1119,223,6080,235,5628,147,2014
1120,224,3051,76,2792,134,2014
1121,225,1935,8,1827,74,2014
1122,231,2112,8,2007,90,2014
1123,232,3479,2,3341,61,2014
1124,233,8292,2446,4708,269,2014
1125,234,10985,4329,3791,1139,2014
1126,235,8945,5039,2025,265,2014
1127,311,3488,0,3300,11,2014
1128,312,4325,118,4167,4,2014
1129,313,4966,349,4265,68,2014
1130,314,5623,861,4216,107,2014
1131,321,8224,109,7674,253,2014
1132,322,4958,36,4769,132,2014
1133,323,7836,79,7634,68,2014
1134,324,6950,90,6636,76,2014
1135,331,11790,1089,9730,400,2014
1136,332,6974,70,6695,155,2014
1137,333,4302,92,3991,83,2014
1138,334,8542,264,7888,182,2014
1139,411,6217,81,6002,92,2014
1140,412,10550,138,10271,55,2014
1141,413,10083,114,9743,119,2014
1142,414,9979,254,9459,169,2014
1143,421,8740,224,7990,252,2014
1144,422,5620,113,4748,513,2014
1145,423,11757,411,8737,2561,2014
1146,424,9147,338,5028,3730,2014
1147,431,11316,520,7241,3373,2014
1148,432,17579,2237,475,14776,2014
1149,433,15542,5624,614,9236,2014
1150,434,3538,361,1559,1577,2014
1151,511,13845,169,13335,109,2014
1152,512,8413,55,8245,71,2014
1153,513,8320,123,8098,9,2014
1154,522,6684,40,6496,76,2014
1155,523,10330,82,9953,101,2014
1156,524,8533,63,8340,61,2014
1157,531,4277,587,3059,627,2014
1158,532,5615,130,4351,1114,2014
1159,533,6644,79,6352,185,2014
1160,611,7757,55,7355,129,2014
1161,612,9098,52,8793,171,2014
1162,613,9010,16,8889,49,2014
1163,614,9503,85,9224,79,2014
1164,621,7370,108,7029,99,2014
1165,622,3820,2,3779,27,2014
1166,623,6004,38,5868,40,2014
1167,624,7425,39,7152,160,2014
1168,631,9461,67,9085,160,2014
1169,632,9677,70,9377,32,2014
1170,633,6484,6,6379,36,2014
1171,634,5490,20,5312,82,2014
1172,711,4432,79,4160,110,2014
1173,712,4642,96,4282,141,2014
1174,713,5637,72,5384,135,2014
1175,714,3762,31,3497,169,2014
1176,715,3618,67,3032,393,2014
1177,722,3191,15,3052,23,2014
1178,723,4581,13,4476,66,2014
1179,724,3734,40,3583,62,2014
1180,725,5161,33,4899,180,2014
1181,726,4166,3,4049,74,2014
1182,731,4515,195,4166,64,2014
1183,732,3413,0,3153,131,2014
1184,733,4388,0,4381,7,2014
1185,734,4010,0,3902,2,2014
1186,735,6351,38,5931,352,2014
1187,811,23090,13422,51,9365,2014
1188,812,17101,9171,32,7512,2014
1189,813,22973,5991,326,16444,2014
1190,814,9431,3417,1352,4394,2014
1191,815,16445,3961,148,11716,2014
1192,821,10004,1091,130,8123,2014
1193,822,20630,1477,135,18786,2014
1194,823,21899,1188,3769,16781,2014
1195,824,15702,475,1655,13506,2014
1196,825,8425,208,6178,1986,2014
1197,831,14761,609,6764,7039,2014
1198,832,8270,94,7686,265,2014
1199,833,21135,2617,1187,17073,2014
1200,834,24734,5068,8190,11088,2014
1201,835,17107,933,13888,2030,2014
1202,911,11095,766,1158,8010,2014
1203,912,16494,3177,384,9547,2014
1204,913,14577,3821,779,5302,2014
1205,914,18456,2723,386,1569,2014
1206,915,12090,5520,1051,2589,2014
1207,921,14406,1002,187,12304,2014
1208,922,16580,1081,228,14690,2014
1209,923,15827,534,95,14986,2014
1210,924,8019,460,349,6883,2014
1211,925,7512,3696,1356,1935,2014
1212,931,9535,528,864,8017,2014
1213,932,6233,65,3403,2652,2014
1214,933,6212,251,1758,4153,2014
1215,934,5067,176,4324,479,2014
1216,935,2584,380,1615,421,2014
1217,1011,6385,31,5958,239,2014
1218,1012,5241,56,5036,139,2014
1219,1013,10614,183,1883,8406,2014
1220,1014,5302,226,4800,227,2014
1221,1021,4800,49,4657,72,2014
1222,1022,5414,165,4397,746,2014
1223,1023,5396,372,1011,3972,2014
1224,1024,10978,161,1406,9407,2014
1225,1031,17689,409,327,16909,2014
1226,1032,11258,176,111,10929,2014
1227,1033,13247,687,3370,9071,2014
1228,1034,12155,1052,2254,8564,2014
1229,1111,8750,69,5684,2933,2014
1230,1112,6360,97,4305,1803,2014
1231,1113,4301,17,4228,31,2014
1232,1114,2174,25,2068,66,2014
1233,1115,3019,46,2882,62,2014
1234,1121,6068,500,3793,1762,2014
1235,1122,6488,122,5958,367,2014
1236,1123,4542,86,4320,128,2014
1237,1124,2713,58,2571,77,2014
1238,1125,1736,140,1543,36,2014
1239,1131,4527,68,4378,71,2014
1240,1132,5289,41,5045,174,2014
1241,1133,5690,119,5416,94,2014
1242,1134,4229,101,3941,130,2014
1243,1135,6131,555,4393,1019,2014
1244,1211,9142,4059,1053,3445,2014
1245,1212,11896,8481,363,2408,2014
1246,1213,9604,5729,869,2411,2014
1247,1214,8923,6706,713,499,2014
1248,1215,8585,4667,756,2647,2014
1249,1221,9452,4485,999,3742,2014
1250,1222,4770,484,3670,466,2014
1251,1223,4327,662,3168,241,2014
1252,1224,5729,3293,1458,275,2014
1253,1225,5508,1403,2565,852,2014
1254,1231,9110,3802,2487,776,2014
1255,1232,13335,6852,2470,1376,2014
1256,1233,5898,776,2000,3004,2014
1257,1234,14421,1373,351,12592,2014
1258,1235,9815,1655,479,7186,2014
1259,1411,12988,5620,280,6544,2014
1260,1412,10777,3380,385,6386,2014
1261,1413,10777,3796,1075,5483,2014
1262,1414,8238,4295,341,3288,2014
1263,1421,11054,3498,962,6069,2014
1264,1422,12075,1477,2149,8104,2014
1265,1423,8106,2462,1380,3785,2014
1266,1424,9504,6157,1098,1351,2014
1267,1431,7662,3598,295,3494,2014
1268,1432,7944,5732,139,1505,2014
1269,1433,8928,6053,349,1752,2014
1270,1434,11301,8319,246,1725,2014
1271,1511,7258,74,6803,365,2014
1272,1512,6167,213,5647,279,2014
1273,1513,4784,166,4241,305,2014
1274,1522,9188,176,8613,356,2014
1275,1523,5926,103,5605,193,2014
1276,1524,6536,184,6026,211,2014
1277,1531,6058,62,5274,681,2014
1278,1532,6238,90,5861,217,2014
1279,1533,7064,136,6880,45,2014
1280,1611,17855,15042,324,1912,2014
1281,1612,12303,10247,98,1388,2014
1282,1613,13275,10612,33,1645,2014
1283,1614,16179,12191,150,1784,2014
1284,1621,11840,9063,123,1298,2014
1285,1622,27568,19244,159,5696,2014
1286,1623,18199,11465,296,4662,2014
1287,1624,16104,8792,251,6280,2014
1288,1631,18270,13475,228,3728,2014
1289,1632,14737,9736,407,3845,2014
1290,1633,20651,11253,182,8202,2014
1291,1634,16577,5934,120,9332,2014
1292,1651,0,0,0,0,2014
1293,1652,0,0,0,0,2014
1294,1653,0,0,0,0,2014
1295,1654,1292,667,30,558,2014
1296,1655,0,0,0,0,2014
1297,1711,17094,9990,259,2501,2014
1298,1712,23551,8010,760,9185,2014
1299,1713,13704,4424,685,6677,2014
1300,1722,15372,6938,891,5358,2014
1301,1723,23135,5856,799,14452,2014
1302,1724,17823,6333,450,9375,2014
1303,1731,12482,4908,247,6256,2014
1304,1732,12621,5097,195,6110,2014
1305,1733,12973,5264,283,5866,2014
1306,1811,9023,7091,437,837,2014
1307,1812,8364,6921,279,429,2014
1308,1813,9307,7477,692,540,2014
1309,1814,10025,8182,354,546,2014
1310,1821,11461,7103,3141,293,2014
1311,1822,2371,1272,496,291,2014
1312,1823,3517,1660,1164,294,2014
1313,1824,21824,17770,1140,1065,2014
1314,1831,9934,7495,269,708,2014
1315,1832,8723,6141,596,753,2014
1316,1833,9492,7290,354,528,2014
1317,1834,16957,11547,750,895,2014
1318,1911,17608,12759,346,3233,2014
1319,1912,13699,10243,698,1668,2014
1320,1913,7623,3864,1796,1183,2014
1321,1914,10374,3924,3632,1176,2014
1322,1915,11883,7960,1406,1342,2014
1323,1921,12684,10241,128,1401,2014
1324,1922,18483,15780,231,1312,2014
1325,1923,9750,7102,835,749,2014
1326,1924,12112,10214,205,889,2014
1327,1925,23270,17536,1110,2000,2014
1328,1931,12570,9365,177,1856,2014
1329,1932,12343,10670,243,890,2014
1330,1933,10755,8849,219,782,2014
1331,1934,19060,15059,701,929,2014
1332,1935,15909,12815,692,1013,2014
1333,2011,15321,7704,892,2894,2014
1334,2012,9889,5804,764,2134,2014
1335,2013,10740,6407,551,2292,2014
1336,2022,8549,4086,2225,765,2014
1337,2023,9252,5545,1314,550,2014
1338,2024,10818,4714,2684,1293,2014
1339,2031,8879,5871,181,1585,2014
1340,2032,8770,5667,334,1370,2014
1341,2033,5702,3279,909,881,2014
1342,2211,22502,19577,962,1269,2014
1343,2212,18784,9594,8252,548,2014
1344,2213,10920,3646,6576,506,2014
1345,2221,8692,1798,6235,529,2014
1346,2222,7422,16,7055,175,2014
1347,2223,10533,159,10009,148,2014
1348,2232,6828,29,6667,54,2014
1349,2233,7972,85,7762,75,2014
1350,2234,9098,129,8541,166,2014
1351,2411,23564,13166,2993,3212,2014
1352,2412,17813,7256,1696,4028,2014
1353,2413,24222,8855,2565,4129,2014
1354,2422,8203,3122,2869,1318,2014
1355,2423,10638,4387,3105,2118,2014
1356,2424,12897,3520,4599,4063,2014
